DATE,Kc,FW_MUESTRA,Falla
2021-11-05 22:00:00,0.0954861,0.1012731,A
2021-11-05 22:20:00,0.0954861,0.1041667,A
2021-11-05 22:40:00,0.09403935,0.1012731,A
2021-11-05 23:00:00,0.09403935,0.1012731,A
2021-11-05 23:20:00,0.09403935,0.1012731,A
2021-11-05 23:40:00,0.1012731,0.1125353,A
2021-11-06 00:00:00,0.09982639,0.1041667,A
2021-11-06 00:20:00,0.0954861,0.1041667,A
2021-11-06 00:40:00,0.09982639,0.1053405,A
2021-11-06 01:00:00,0.0954861,0.1012731,A
2021-11-06 01:20:00,0.1439645,0.1360174,A
2021-11-06 01:40:00,0.1489884,0.1358781,A
2021-11-06 02:00:00,0.1837384,0.1707176,A
2021-11-06 02:20:00,0.2010995,0.1851852,A
2021-11-06 02:40:00,0.2126736,0.1938657,A
2021-11-06 03:00:00,0.198206,0.1909722,A
2021-11-06 06:00:00,0.1415245,0.1273148,A
2021-11-06 07:20:00,0.2256944,0.2001018,A
2021-11-06 07:40:00,0.1822917,0.1707176,A
2021-11-06 08:00:00,0.198206,0.1851852,A
2021-11-06 09:20:00,0.1591435,0.1446759,A
2021-11-06 10:40:00,0.1572353,0.1446759,A
2021-11-06 12:00:00,0.1510411,0.1446759,A
2021-11-07 07:40:00,0.1069163,0.1012731,A
2021-11-07 09:00:00,0.13001,0.1186343,A
2021-11-07 10:20:00,0.1287616,0.1128472,A
2021-11-07 11:40:00,0.144628,0.1317915,A
2021-11-07 13:00:00,0.1548032,0.1473694,A
2021-11-07 14:20:00,0.1455501,0.1446759,A
2021-11-07 15:40:00,0.1373963,0.1386483,A
2021-11-08 01:00:00,0.125516,0.1302083,A
2021-11-08 09:20:00,0.09259259,0.09259259,A
2021-11-08 09:40:00,0.1533565,0.1345665,A
2021-11-08 10:00:00,0.09232467,0.09259259,A
2021-11-08 10:20:00,0.08535879,0.08969907,A
2021-11-08 11:40:00,0.08969907,0.08982547,A
2021-11-08 12:00:00,0.08104686,0.08680555,A
2021-11-08 13:20:00,0.08969907,0.09259259,A
2021-11-08 15:00:00,0.08900566,0.08969907,A
2021-11-08 16:40:00,0.08825231,0.08969907,A
2021-11-08 20:00:00,0.09259259,0.09259259,A
2021-11-08 21:40:00,0.1041667,0.1012731,A
2021-11-08 23:20:00,0.1041667,0.1012731,A
2021-11-08 23:40:00,0.08825231,0.09259259,A
2021-11-09 00:00:00,0.09259259,0.09259259,A
2021-11-09 00:20:00,0.09259259,0.09259259,A
2021-11-09 00:40:00,0.09259259,0.09259259,A
2021-11-09 01:00:00,0.1186343,0.1070602,A
2021-11-09 01:20:00,0.0954861,0.09837963,A
2021-11-09 01:40:00,0.09403935,0.09711064,A
2021-11-09 02:00:00,0.09259259,0.09837963,A
2021-11-09 02:20:00,0.09259259,0.09837963,A
2021-11-09 02:40:00,0.1461227,0.1359954,A
2021-11-09 03:00:00,0.0954861,0.09837963,A
2021-11-09 03:20:00,0.0954861,0.09837963,A
2021-11-09 03:40:00,0.09403935,0.09837963,A
2021-11-09 04:00:00,0.09403935,0.09837963,A
2021-11-09 04:20:00,0.1205791,0.1186343,A
2021-11-09 04:40:00,0.09693287,0.09837963,A
2021-11-09 05:00:00,0.09681609,0.09837963,A
2021-11-09 05:20:00,0.09403935,0.09837963,A
2021-11-09 05:40:00,0.09403935,0.09837963,A
2021-11-09 06:00:00,0.09259259,0.09343946,A
2021-11-09 06:20:00,0.1070602,0.1041667,A
2021-11-09 06:40:00,0.0954861,0.09837963,A
2021-11-09 07:00:00,0.09259259,0.09837963,A
2021-11-09 07:20:00,0.09259259,0.09259259,A
2021-11-09 07:40:00,0.09259259,0.09259259,A
2021-11-09 08:00:00,0.1435544,0.1359954,A
2021-11-09 08:20:00,0.0954861,0.09837963,A
2021-11-09 08:40:00,0.08680555,0.09056761,A
2021-11-09 10:00:00,0.09259259,0.09259259,A
2021-11-09 11:40:00,0.1041667,0.1012731,A
2021-11-09 13:20:00,0.09693287,0.1012731,A
2021-11-09 15:00:00,0.09693287,0.09259259,A
2021-11-09 16:40:00,0.09693287,0.09446365,A
2021-11-09 17:40:00,0.08969907,0.09259259,A
2021-11-09 18:00:00,0.08969907,0.09344068,A
2021-11-09 18:20:00,0.1114005,0.1065576,A
2021-11-09 18:40:00,0.09403935,0.09837963,A
2021-11-09 19:00:00,0.08969907,0.09259259,A
2021-11-09 19:20:00,0.08825231,0.09259259,A
2021-11-09 19:40:00,0.08825231,0.09259259,A
2021-11-09 20:00:00,0.1359954,0.1331019,A
2021-11-09 20:20:00,0.09259259,0.09413985,A
2021-11-09 20:40:00,0.09504855,0.09967455,A
2021-11-09 21:00:00,0.09259259,0.09259259,A
2021-11-09 21:20:00,0.08969907,0.09700797,A
2021-11-09 21:40:00,0.09259259,0.09695584,A
2021-11-09 22:00:00,0.1041667,0.1012731,A
2021-11-09 22:20:00,0.0954861,0.09837963,A
2021-11-09 22:40:00,0.09403935,0.09837963,A
2021-11-09 23:00:00,0.09259259,0.09259259,A
2021-11-09 23:20:00,0.09259259,0.09394646,A
2021-11-09 23:40:00,0.1499638,0.1417824,A
2021-11-10 00:00:00,0.0954861,0.09837963,A
2021-11-10 00:20:00,0.0954861,0.09837963,A
2021-11-10 00:40:00,0.09403935,0.1012731,A
2021-11-10 01:00:00,0.09259259,0.0963202,A
2021-11-10 01:20:00,0.1050802,0.1135791,A
2021-11-10 01:40:00,0.09982639,0.1012731,A
2021-11-10 02:00:00,0.09693287,0.09930881,A
2021-11-10 02:20:00,0.09403935,0.09837963,A
2021-11-10 02:40:00,0.09403935,0.09837963,A
2021-11-10 03:00:00,0.09403935,0.0950978,A
2021-11-10 03:20:00,0.1192804,0.1142417,A
2021-11-10 03:40:00,0.09693287,0.1012731,A
2021-11-10 04:00:00,0.0954861,0.09889334,A
2021-11-10 04:20:00,0.0954861,0.09837963,A
2021-11-10 04:40:00,0.09403935,0.09837963,A
2021-11-10 05:00:00,0.1505994,0.1417824,A
2021-11-10 05:20:00,0.09693287,0.09837963,A
2021-11-10 05:40:00,0.09693287,0.09837963,A
2021-11-10 06:00:00,0.0954861,0.09837963,A
2021-11-10 06:20:00,0.0954861,0.09837963,A
2021-11-10 06:40:00,0.1353049,0.1331019,A
2021-11-10 07:00:00,0.09693287,0.1002484,A
2021-11-10 07:20:00,0.09693287,0.1012731,A
2021-11-10 07:40:00,0.0954861,0.09837963,A
2021-11-10 08:00:00,0.09403935,0.09837963,A
2021-11-10 08:20:00,0.09403935,0.09837963,A
2021-11-10 08:40:00,0.1186343,0.1089221,A
2021-11-10 09:00:00,0.09693287,0.1012731,A
2021-11-10 09:20:00,0.0954861,0.09837963,A
2021-11-10 09:40:00,0.09453025,0.09837963,A
2021-11-10 10:00:00,0.0954861,0.09837963,A
2021-11-10 10:20:00,0.1519097,0.1475694,A
2021-11-10 10:40:00,0.09693287,0.1012731,A
2021-11-10 11:00:00,0.09693287,0.1012731,A
2021-11-10 11:20:00,0.0954861,0.09837963,A
2021-11-10 11:40:00,0.0954861,0.09837963,A
2021-11-10 12:00:00,0.104511,0.1128472,A
2021-11-11 02:00:00,0.1114005,0.1157407,A
2021-11-11 03:40:00,0.1171875,0.1157407,A
2021-11-11 05:20:00,0.1157407,0.1128472,A
2021-11-11 07:00:00,0.104069,0.09837963,A
2021-11-11 08:40:00,0.08991325,0.08969907,A
2021-11-11 20:40:00,0.1225089,0.1186343,A
2021-11-11 22:20:00,0.1215278,0.1186343,A
2021-11-12 00:00:00,0.09982639,0.09837963,A
2021-11-12 01:40:00,0.1432292,0.1331019,A
2021-11-12 03:20:00,0.1215278,0.1128472,A
2021-11-12 05:20:00,0.1186343,0.1215278,A
2021-11-12 07:00:00,0.1388889,0.1273148,A
2021-11-12 12:20:00,0.1533565,0.143439,A
2021-11-12 21:20:00,0.1331019,0.150463,A
2021-11-12 23:00:00,0.1215278,0.15625,A
2021-11-13 00:40:00,0.1205692,0.1475694,A
2021-11-13 02:40:00,0.1042911,0.1157407,A
2021-11-13 03:00:00,0.09259259,0.1128472,A
2021-11-13 04:20:00,0.1446759,0.1446759,A
2021-11-13 04:40:00,0.0954861,0.1077534,A
2021-11-13 05:00:00,0.09259259,0.1108886,A
2021-11-13 05:40:00,0.08969907,0.1047632,A
2021-11-13 06:00:00,0.1047042,0.1300597,A
2021-11-13 06:20:00,0.0954861,0.1070602,A
2021-11-13 06:40:00,0.1195161,0.1302083,A
2021-11-13 07:00:00,0.1692708,0.1566829,A
2021-11-13 07:20:00,0.1605903,0.1649306,A
2021-11-13 07:40:00,0.1663773,0.162037,A
2021-11-13 08:00:00,0.1548032,0.1552787,A
2021-11-13 08:20:00,0.1186343,0.1251457,A
2021-11-13 08:40:00,0.1027199,0.1128472,A
2021-11-13 09:00:00,0.0954861,0.1070602,A
2021-11-13 09:20:00,0.09403935,0.1070602,A
2021-11-13 09:40:00,0.09786765,0.1186343,A
2021-11-13 10:00:00,0.09793224,0.1070602,A
2021-11-13 10:20:00,0.09825063,0.1081169,A
2021-11-13 10:40:00,0.0954861,0.1070602,A
2021-11-13 11:00:00,0.0954861,0.1070602,A
2021-11-13 11:20:00,0.0954861,0.1070602,A
2021-11-13 11:40:00,0.1331019,0.1302083,A
2021-11-13 12:00:00,0.1012731,0.1128472,A
2021-11-13 12:20:00,0.09756763,0.1128472,A
2021-11-13 12:40:00,0.09693287,0.1128472,A
2021-11-13 13:00:00,0.0954861,0.1070602,A
2021-11-13 13:20:00,0.150463,0.1547669,A
2021-11-13 13:40:00,0.09982639,0.1127828,A
2021-11-13 14:00:00,0.09693287,0.1070602,A
2021-11-13 14:20:00,0.0954861,0.1070602,A
2021-11-13 15:00:00,0.1395566,0.1491683,A
2021-11-13 15:20:00,0.1287616,0.1302083,A
2021-11-13 15:40:00,0.150463,0.150463,A
2021-11-13 16:00:00,0.2155671,0.2141204,A
2021-11-13 16:20:00,0.1953125,0.1880787,A
2021-11-13 16:40:00,0.2112269,0.2025463,A
2021-11-13 17:00:00,0.2155671,0.2054398,A
2021-11-13 17:20:00,0.2228009,0.2096544,A
2021-11-13 17:40:00,0.2242477,0.2141204,A
2021-11-13 18:00:00,0.2507698,0.2430556,C
2021-11-13 18:20:00,0.2372685,0.2199074,A
2021-11-13 18:40:00,0.234375,0.2199074,A
2021-11-13 19:00:00,0.1837384,0.1652136,A
2021-11-13 19:20:00,0.1258681,0.1300004,A
2021-11-13 19:40:00,0.1070602,0.1120939,A
2021-11-13 20:00:00,0.09693287,0.1070602,A
2021-11-13 20:20:00,0.09403935,0.1041667,A
2021-11-13 20:40:00,0.09467161,0.1173695,A
2021-11-13 21:00:00,0.1012731,0.1041667,A
2021-11-13 21:20:00,0.09574261,0.1041667,A
2021-11-13 21:40:00,0.09403935,0.1012731,A
2021-11-13 22:00:00,0.09259259,0.1012731,A
2021-11-13 22:20:00,0.09403935,0.1012731,A
2021-11-13 22:40:00,0.1186343,0.1116505,A
2021-11-13 23:00:00,0.09693287,0.1041667,A
2021-11-13 23:20:00,0.0954861,0.1012731,A
2021-11-13 23:40:00,0.09403935,0.1012731,A
2021-11-14 00:00:00,0.09403935,0.1012731,A
2021-11-14 00:20:00,0.1331019,0.1215278,A
2021-11-14 00:40:00,0.09693287,0.1041667,A
2021-11-14 01:00:00,0.0954861,0.1012731,A
2021-11-14 01:20:00,0.09259259,0.09837963,A
2021-11-14 01:40:00,0.08680555,0.09259259,A
2021-11-14 02:00:00,0.08825231,0.1128472,A
2021-11-14 04:00:00,0.08825231,0.09026717,A
2021-11-14 05:40:00,0.08825231,0.08969907,A
2021-11-14 07:20:00,0.08825231,0.08969907,A
2021-11-14 09:00:00,0.1114005,0.1012731,A
2021-11-14 10:40:00,0.1171875,0.1070602,A
2021-11-14 12:20:00,0.08969907,0.09792302,A
2021-11-14 17:20:00,0.09693287,0.09259259,A
2021-11-14 17:40:00,0.08535879,0.09259259,A
2021-11-14 19:00:00,0.09059954,0.09259259,A
2021-11-14 20:40:00,0.1186343,0.1070602,A
2021-11-14 22:20:00,0.1244213,0.1215278,A
2021-11-14 23:00:00,0.08101851,0.08969907,A
2021-11-15 00:00:00,0.1114005,0.1033983,A
2021-11-15 01:40:00,0.1215278,0.1132063,A
2021-11-15 03:20:00,0.1186343,0.1070602,A
2021-11-15 05:00:00,0.1066893,0.1012731,A
2021-11-15 06:40:00,0.1244213,0.1215278,A
2021-11-15 08:20:00,0.1258681,0.1215278,A
2021-11-15 10:00:00,0.126244,0.1263757,A
2021-11-15 11:40:00,0.1031361,0.1302083,A
2021-11-15 13:20:00,0.1187647,0.1331019,A
2021-11-15 15:00:00,0.1068384,0.1331019,A
2021-11-15 16:40:00,0.1316551,0.1273148,A
2021-11-15 18:00:00,0.07957175,0.08969907,A
2021-11-15 18:20:00,0.1302083,0.1273148,A
2021-11-15 20:00:00,0.1316551,0.1212718,A
2021-11-15 21:40:00,0.1258681,0.1186343,A
2021-11-15 23:20:00,0.121785,0.1128472,A
2021-11-16 01:00:00,0.1193377,0.108483,A
2021-11-16 02:40:00,0.114294,0.1003493,A
2021-11-16 04:20:00,0.1215278,0.1041667,A
2021-11-16 06:00:00,0.111607,0.09479452,A
2021-11-16 07:40:00,0.1032526,0.09049089,A
2021-11-16 09:20:00,0.09711363,0.0871832,A
2021-11-16 11:00:00,0.1070602,0.1012731,A
2021-11-16 12:40:00,0.0962723,0.08969907,A
2021-11-16 14:20:00,0.1157407,0.1041667,A
2021-11-16 15:00:00,0.08101851,0.09259259,A
2021-11-16 16:00:00,0.1135896,0.09837963,A
2021-11-16 17:00:00,0.07957175,0.08969907,A
2021-11-16 17:40:00,0.1192468,0.1041667,A
2021-11-16 19:00:00,0.08523852,0.09259259,A
2021-11-16 19:20:00,0.0954861,0.1019333,A
2021-11-16 19:40:00,0.09259259,0.1012731,A
2021-11-16 20:00:00,0.08968048,0.09434103,A
2021-11-16 20:20:00,0.08825231,0.09837963,A
2021-11-16 20:40:00,0.08680555,0.09313943,A
2021-11-16 21:00:00,0.1475694,0.1417824,A
2021-11-16 21:20:00,0.09119483,0.1012731,A
2021-11-16 21:40:00,0.08969907,0.09837963,A
2021-11-16 22:00:00,0.08825231,0.09837963,A
2021-11-16 22:20:00,0.08825231,0.09585261,A
2021-11-16 22:40:00,0.1261485,0.1086026,A
2021-11-16 23:00:00,0.09259259,0.09900133,A
2021-11-16 23:20:00,0.09259259,0.09837963,A
2021-11-16 23:40:00,0.0886937,0.09427297,A
2021-11-17 00:00:00,0.08825231,0.09348873,A
2021-11-17 00:20:00,0.08969907,0.09485111,A
2021-11-17 00:40:00,0.1331019,0.141634,A
2021-11-17 01:00:00,0.1548032,0.1446759,A
2021-11-17 01:20:00,0.1604356,0.1534225,A
2021-11-17 01:40:00,0.1663773,0.1591435,A
2021-11-17 02:00:00,0.198206,0.2003846,A
2021-11-17 02:20:00,0.1808449,0.1707176,A
2021-11-17 02:40:00,0.1483016,0.150463,A
2021-11-17 03:00:00,0.1157407,0.1186343,A
2021-11-17 03:20:00,0.1027199,0.1070602,A
2021-11-17 03:40:00,0.09693287,0.1012731,A
2021-11-17 04:00:00,0.0954861,0.1010802,A
2021-11-17 04:20:00,0.09403935,0.09878895,A
2021-11-17 04:40:00,0.1114005,0.1204203,A
2021-11-17 05:00:00,0.09693287,0.1012731,A
2021-11-17 05:20:00,0.09403935,0.09837963,A
2021-11-17 05:40:00,0.09362637,0.09837963,A
2021-11-17 06:00:00,0.09259259,0.09837963,A
2021-11-17 06:20:00,0.1548032,0.1475694,A
2021-11-17 06:40:00,0.0954861,0.1012731,A
2021-11-17 07:00:00,0.0954861,0.1012731,A
2021-11-17 07:20:00,0.09259259,0.1012731,A
2021-11-17 07:40:00,0.09259259,0.1012731,A
2021-11-17 08:00:00,0.150463,0.1417824,A
2021-11-17 08:20:00,0.0954861,0.09837963,A
2021-11-17 08:40:00,0.09509854,0.1012731,A
2021-11-17 09:00:00,0.08589095,0.09259259,A
2021-11-17 09:20:00,0.07957175,0.08969907,A
2021-11-17 09:40:00,0.078125,0.08680555,A
2021-11-17 10:00:00,0.08969907,0.1070602,A
2021-11-17 10:20:00,0.07957175,0.08969907,A
2021-11-17 10:40:00,0.078125,0.08680555,A
2021-11-17 11:00:00,0.078125,0.08680555,A
2021-11-17 11:20:00,0.078125,0.08680555,A
2021-11-17 11:40:00,0.09970499,0.1186343,A
2021-11-17 21:40:00,0.09693287,0.1188577,A
2021-11-17 23:20:00,0.1041667,0.1215278,A
2021-11-18 01:00:00,0.1041667,0.1255625,A
2021-11-18 01:40:00,0.08680555,0.09259259,A
2021-11-18 02:00:00,0.08680555,0.09259259,A
2021-11-18 02:20:00,0.08680555,0.09674122,A
2021-11-18 02:40:00,0.09693287,0.1148409,A
2021-11-18 03:00:00,0.08969907,0.09837963,A
2021-11-18 03:20:00,0.08825231,0.09259259,A
2021-11-18 03:40:00,0.08680555,0.09421737,A
2021-11-18 04:00:00,0.08680555,0.09403546,A
2021-11-18 04:20:00,0.1378128,0.1359954,A
2021-11-18 04:40:00,0.08969907,0.09837963,A
2021-11-18 05:00:00,0.08825231,0.0970243,A
2021-11-18 05:20:00,0.08680555,0.09259259,A
2021-11-18 05:40:00,0.08680555,0.09259259,A
2021-11-18 06:00:00,0.1432292,0.1273148,A
2021-11-18 06:20:00,0.08969907,0.09610691,A
2021-11-18 06:40:00,0.08969907,0.09837963,A
2021-11-18 07:00:00,0.0872191,0.09259259,A
2021-11-18 07:20:00,0.08744057,0.09831005,A
2021-11-18 07:40:00,0.1287616,0.1131149,A
2021-11-18 08:00:00,0.08825231,0.09259259,A
2021-11-18 08:20:00,0.08969907,0.097753,A
2021-11-18 08:40:00,0.08246528,0.09259259,A
2021-11-18 09:00:00,0.08101851,0.08969907,A
2021-11-18 09:20:00,0.08101851,0.08969907,A
2021-11-18 09:40:00,0.08825231,0.1012731,A
2021-11-18 10:00:00,0.08680555,0.08977029,A
2021-11-18 10:20:00,0.08101851,0.08969907,A
2021-11-18 10:40:00,0.08246528,0.09218436,A
2021-11-18 11:00:00,0.08246528,0.09259259,A
2021-11-18 11:20:00,0.09693287,0.1157407,A
2021-11-18 11:40:00,0.08535879,0.09259259,A
2021-11-18 12:00:00,0.08497875,0.08969907,A
2021-11-18 12:20:00,0.08246528,0.08969907,A
2021-11-18 12:40:00,0.08535879,0.09024498,A
2021-11-18 13:00:00,0.1446759,0.1331019,A
2021-11-18 13:20:00,0.08969907,0.09259259,A
2021-11-18 13:40:00,0.08969907,0.1012731,A
2021-11-18 14:40:00,0.1287616,0.1166921,A
2021-11-18 17:40:00,0.08101851,0.08680555,A
2021-11-18 18:20:00,0.1186343,0.1128472,A
2021-11-18 20:00:00,0.114294,0.1041667,A
2021-11-18 20:40:00,0.078125,0.08558358,A
2021-11-18 21:40:00,0.1185753,0.1041667,A
2021-11-18 22:00:00,0.078125,0.08680555,A
2021-11-18 23:20:00,0.114294,0.1041667,A
2021-11-19 00:00:00,0.078125,0.08680555,A
2021-11-19 01:00:00,0.1186343,0.1115626,A
2021-11-19 02:40:00,0.1205009,0.1186343,A
2021-11-19 03:20:00,0.078125,0.08680555,A
2021-11-19 03:40:00,0.078125,0.08680555,A
2021-11-19 04:20:00,0.1219688,0.1186343,A
2021-11-19 05:00:00,0.078125,0.08680555,A
2021-11-19 06:00:00,0.1229745,0.1186343,A
2021-11-19 06:20:00,0.07957175,0.08680555,A
2021-11-19 06:40:00,0.078125,0.08680555,A
2021-11-19 07:40:00,0.1258681,0.1186343,A
2021-11-19 08:00:00,0.07957175,0.08877488,A
2021-11-19 08:20:00,0.078125,0.08680555,A
2021-11-19 08:40:00,0.078125,0.08680555,A
2021-11-19 09:20:00,0.1244213,0.1193527,A
2021-11-19 09:40:00,0.07957175,0.08969907,A
2021-11-19 10:00:00,0.078125,0.08680555,A
2021-11-19 11:00:00,0.1095423,0.1215278,A
2021-11-19 11:20:00,0.07957175,0.08680555,A
2021-11-19 11:40:00,0.078125,0.08680555,A
2021-11-19 12:00:00,0.078125,0.08680555,A
2021-11-19 12:40:00,0.1073627,0.1186343,A
2021-11-19 17:20:00,0.1070602,0.09848697,A
2021-11-19 19:00:00,0.1165209,0.108849,A
2021-11-19 20:40:00,0.1157407,0.1041667,A
2021-11-19 22:20:00,0.1176646,0.1215278,A
2021-11-20 00:00:00,0.09698524,0.1128472,A
2021-11-20 02:40:00,0.07957175,0.08680555,A
2021-11-20 03:00:00,0.07957175,0.08680555,A
2021-11-20 03:20:00,0.08969907,0.1033185,A
2021-11-20 03:40:00,0.08101851,0.08969907,A
2021-11-20 04:00:00,0.07957175,0.08680555,A
2021-11-20 04:20:00,0.07957175,0.08680555,A
2021-11-20 04:40:00,0.078125,0.08680555,A
2021-11-20 05:00:00,0.1231565,0.1215278,A
2021-11-20 05:20:00,0.08101851,0.08969907,A
2021-11-20 05:40:00,0.07957175,0.08969907,A
2021-11-20 06:00:00,0.07957175,0.08969907,A
2021-11-20 06:20:00,0.07957175,0.08680555,A
2021-11-20 06:40:00,0.1258681,0.1186343,A
2021-11-20 07:00:00,0.08101851,0.08969907,A
2021-11-20 07:20:00,0.07957175,0.08969907,A
2021-11-20 07:40:00,0.07957175,0.08680555,A
2021-11-20 08:00:00,0.07957175,0.08680555,A
2021-11-20 08:20:00,0.1258681,0.1186343,A
2021-11-20 08:40:00,0.08101851,0.08969907,A
2021-11-20 09:00:00,0.07957175,0.08969907,A
2021-11-20 09:20:00,0.078125,0.08680555,A
2021-11-20 11:40:00,0.1114939,0.1003201,A
2021-11-20 13:20:00,0.114294,0.1041667,A
2021-11-20 15:00:00,0.1215278,0.1186343,A
2021-11-20 16:40:00,0.1229745,0.1186343,A
2021-11-20 18:20:00,0.1238227,0.1186343,A
2021-11-20 19:00:00,0.08029547,0.08969907,A
2021-11-20 19:20:00,0.08246528,0.08969907,A
2021-11-20 19:40:00,0.08535879,0.09259259,A
2021-11-20 20:00:00,0.09693287,0.1070602,A
2021-11-20 20:20:00,0.08825231,0.09759821,A
2021-11-20 20:40:00,0.08535879,0.08969907,A
2021-11-20 21:00:00,0.08535879,0.0921935,A
2021-11-20 21:20:00,0.08535879,0.09259259,A
2021-11-20 21:40:00,0.1196589,0.1302083,A
2021-11-20 22:00:00,0.08825231,0.09259259,A
2021-11-20 22:20:00,0.08680555,0.09259259,A
2021-11-20 22:40:00,0.08535879,0.09056018,A
2021-11-20 23:00:00,0.08535879,0.08969907,A
2021-11-20 23:20:00,0.1432292,0.1331019,A
2021-11-20 23:40:00,0.08680555,0.08969907,A
2021-11-21 00:00:00,0.08680555,0.09259259,A
2021-11-21 00:20:00,0.08680555,0.08969907,A
2021-11-21 00:40:00,0.08535879,0.08991377,A
2021-11-21 01:00:00,0.1446759,0.1273148,A
2021-11-21 01:20:00,0.08825231,0.08969907,A
2021-11-21 01:40:00,0.08825231,0.0903246,A
2021-11-21 02:00:00,0.08680555,0.09259259,A
2021-11-21 02:20:00,0.08680555,0.09259259,A
2021-11-21 02:40:00,0.1287616,0.1089243,A
2021-11-21 03:00:00,0.08969907,0.09654634,A
2021-11-21 03:20:00,0.08969907,0.09348441,A
2021-11-21 03:40:00,0.08825231,0.09161048,A
2021-11-21 04:00:00,0.1021175,0.09701571,A
2021-11-21 04:20:00,0.1331019,0.1302083,A
2021-11-21 04:40:00,0.150463,0.1417824,A
2021-11-21 05:00:00,0.150463,0.1417824,A
2021-11-21 05:20:00,0.1519097,0.1446759,A
2021-11-21 05:40:00,0.1533565,0.1446759,A
2021-11-21 06:00:00,0.2013592,0.2018192,A
2021-11-21 06:20:00,0.161677,0.1553781,A
2021-11-21 06:40:00,0.1866319,0.1736111,A
2021-11-21 07:00:00,0.2072274,0.1843002,A
2021-11-21 07:20:00,0.2097801,0.1938657,A
2021-11-21 07:40:00,0.2228009,0.2054398,A
2021-11-21 08:00:00,0.2228009,0.2054398,A
2021-11-21 08:20:00,0.2242477,0.2075783,A
2021-11-21 08:40:00,0.2271412,0.2083333,A
2021-11-21 09:00:00,0.2606462,0.2575231,C
2021-11-21 09:20:00,0.234375,0.2170139,A
2021-11-21 09:40:00,0.2372685,0.2190353,A
2021-11-21 10:00:00,0.2054398,0.1909722,A
2021-11-21 10:20:00,0.1936051,0.1851852,A
2021-11-21 10:40:00,0.1837384,0.1736111,A
2021-11-21 11:00:00,0.1793981,0.1707176,A
2021-11-21 11:20:00,0.2288166,0.1943258,A
2021-11-21 11:40:00,0.1765046,0.169075,A
2021-11-21 12:00:00,0.1808449,0.1707176,A
2021-11-21 12:20:00,0.1721644,0.1649306,A
2021-11-21 12:40:00,0.1678241,0.162037,A
2021-11-21 13:00:00,0.1663773,0.161402,A
2021-11-21 13:20:00,0.1836392,0.1819654,A
2021-11-21 13:40:00,0.1994871,0.1851852,A
2021-11-21 14:00:00,0.2054398,0.1909722,A
2021-11-21 14:20:00,0.2155671,0.2025463,A
2021-11-21 14:40:00,0.241459,0.2314815,A
2021-11-21 15:00:00,0.2329282,0.2199074,A
2021-11-21 15:20:00,0.234375,0.2199074,A
2021-11-21 15:40:00,0.234375,0.2199074,A
2021-11-21 16:00:00,0.234375,0.2199074,A
2021-11-21 16:20:00,0.2879469,0.2604167,C
2021-11-21 16:40:00,0.240162,0.2228009,A
2021-11-21 17:00:00,0.2459491,0.2314815,A
2021-11-21 17:20:00,0.240162,0.2228009,A
2021-11-21 17:40:00,0.240162,0.2228009,A
2021-11-21 18:00:00,0.2387153,0.2228009,A
2021-11-21 18:20:00,0.2560764,0.2459491,C
2021-11-21 18:40:00,0.2445023,0.228588,A
2021-11-21 19:00:00,0.1909722,0.1880787,A
2021-11-21 19:20:00,0.1215254,0.1273148,A
2021-11-21 19:40:00,0.0983815,0.1063451,A
2021-11-21 20:00:00,0.09259259,0.09837963,A
2021-11-21 20:20:00,0.1232778,0.1110557,A
2021-11-21 20:40:00,0.09259259,0.09988787,A
2021-11-21 21:00:00,0.09403935,0.1012731,A
2021-11-21 21:20:00,0.08969907,0.09259259,A
2021-11-21 21:40:00,0.08825231,0.09259259,A
2021-11-21 22:00:00,0.1169375,0.1031204,A
2021-11-21 22:20:00,0.09403935,0.09837963,A
2021-11-21 22:40:00,0.09403935,0.1012731,A
2021-11-21 23:00:00,0.08969907,0.09259259,A
2021-11-21 23:20:00,0.08969907,0.09801186,A
2021-11-21 23:40:00,0.2038713,0.2004213,A
2021-11-22 00:00:00,0.1793981,0.1647996,A
2021-11-22 00:20:00,0.198206,0.1880787,A
2021-11-22 00:40:00,0.2083333,0.1909722,A
2021-11-22 01:00:00,0.2126736,0.1996528,A
2021-11-22 01:20:00,0.2806713,0.2506215,C
2021-11-22 01:40:00,0.2271412,0.2083333,A
2021-11-22 02:00:00,0.2372685,0.2199074,A
2021-11-22 02:20:00,0.234375,0.2170139,A
2021-11-22 02:40:00,0.234375,0.2170139,A
2021-11-22 03:00:00,0.234375,0.2199074,A
2021-11-22 03:20:00,0.2488426,0.2372685,A
2021-11-22 03:40:00,0.2445023,0.228588,A
2021-11-22 04:00:00,0.2404494,0.2270422,A
2021-11-22 04:20:00,0.240162,0.2228009,A
2021-11-22 04:40:00,0.2387153,0.2228009,A
2021-11-22 05:00:00,0.2549714,0.2264563,C
2021-11-22 05:20:00,0.2445023,0.2278302,A
2021-11-22 05:40:00,0.2480392,0.228588,A
2021-11-22 06:00:00,0.2445023,0.228588,A
2021-11-22 06:20:00,0.2416088,0.2241348,A
2021-11-22 06:40:00,0.240162,0.2228009,A
2021-11-22 07:00:00,0.2994792,0.2748843,C
2021-11-22 07:20:00,0.2445023,0.228588,A
2021-11-22 07:40:00,0.2485716,0.2314815,A
2021-11-22 08:00:00,0.1837384,0.1851852,A
2021-11-22 08:20:00,0.1244213,0.1302083,A
